city_name;city_code;value;measurement_date;unit;name
Utrecht;NL31;159.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;159.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;166.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;162.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;35900.0;2000;Euro per inhabitant;GDP
Noord-Holland;NL32;42900.0;2005;Euro per inhabitant;GDP
Noord-Holland;NL32;48200.0;2010;Euro per inhabitant;GDP
Noord-Holland;NL32;48400.0;2012;Euro per inhabitant;GDP
Noord-Holland;NL32;49400.0;2013;Euro per inhabitant;GDP
Noord-Holland;NL32;51200.0;2014;Euro per inhabitant;GDP
Noord-Holland;NL32;52900.0;2015;Euro per inhabitant;GDP
Noord-Holland;NL32;54600.0;2016;Euro per inhabitant;GDP
Noord-Holland;NL32;56500.0;2017;Euro per inhabitant;GDP
Noord-Holland;NL32;59400.0;2018;Euro per inhabitant;GDP
Noord-Holland;NL32;62600.0;2019;Euro per inhabitant;GDP
Noord-Holland;NL32;58900.0;2020;Euro per inhabitant;GDP
Noord-Holland;NL32;63200.0;2021;Euro per inhabitant;GDP
Noord-Holland;NL32;195.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;195.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;194.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;188.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;190.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;192.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;192.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;194.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;193.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;196.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;200.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;196.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;195.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;90652.67;2000;Million euro;GDP
Noord-Holland;NL32;111685.77;2005;Million euro;GDP
Noord-Holland;NL32;129225.34;2010;Million euro;GDP
Noord-Holland;NL32;131496.69;2012;Million euro;GDP
Noord-Holland;NL32;135055.27;2013;Million euro;GDP
Noord-Holland;NL32;140768.95;2014;Million euro;GDP
Noord-Holland;NL32;146560.64;2015;Million euro;GDP
Noord-Holland;NL32;152850.18;2016;Million euro;GDP
Noord-Holland;NL32;159336.6;2017;Million euro;GDP
Noord-Holland;NL32;168862.39;2018;Million euro;GDP
Noord-Holland;NL32;179531.33;2019;Million euro;GDP
Noord-Holland;NL32;169827.28;2020;Million euro;GDP
Noord-Holland;NL32;183078.6;2021;Million euro;GDP
Noord-Holland;NL32;90652.67;2000;Million units of national currency;GDP
Noord-Holland;NL32;111685.77;2005;Million units of national currency;GDP
Noord-Holland;NL32;129225.34;2010;Million units of national currency;GDP
Noord-Holland;NL32;131496.69;2012;Million units of national currency;GDP
Noord-Holland;NL32;135055.27;2013;Million units of national currency;GDP
Noord-Holland;NL32;140768.95;2014;Million units of national currency;GDP
Noord-Holland;NL32;146560.64;2015;Million units of national currency;GDP
Noord-Holland;NL32;152850.18;2016;Million units of national currency;GDP
Noord-Holland;NL32;159336.6;2017;Million units of national currency;GDP
Noord-Holland;NL32;168862.39;2018;Million units of national currency;GDP
Noord-Holland;NL32;179531.33;2019;Million units of national currency;GDP
Noord-Holland;NL32;169827.28;2020;Million units of national currency;GDP
Noord-Holland;NL32;183078.6;2021;Million units of national currency;GDP
Noord-Holland;NL32;84554.59;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;101940.28;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;114503.61;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;117772.64;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;122104.83;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;124723.3;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;130074.94;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;133467.96;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;139915.0;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;147411.13;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;152142.61;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;145721.95;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;157638.84;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Noord-Holland;NL32;33500.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;39200.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;42700.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;43300.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;44700.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;45300.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;46900.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;47700.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;49600.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;51900.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;53100.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;50500.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;54400.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Noord-Holland;NL32;182.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;178.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;172.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;168.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;172.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;171.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;171.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;169.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;169.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;171.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;170.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;168.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Noord-Holland;NL32;168.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;29500.0;2000;Euro per inhabitant;GDP
Zuid-Holland;NL33;35700.0;2005;Euro per inhabitant;GDP
Zuid-Holland;NL33;40000.0;2010;Euro per inhabitant;GDP
Zuid-Holland;NL33;39900.0;2012;Euro per inhabitant;GDP
Zuid-Holland;NL33;39900.0;2013;Euro per inhabitant;GDP
Zuid-Holland;NL33;39900.0;2014;Euro per inhabitant;GDP
Zuid-Holland;NL33;41000.0;2015;Euro per inhabitant;GDP
Zuid-Holland;NL33;41700.0;2016;Euro per inhabitant;GDP
Zuid-Holland;NL33;42500.0;2017;Euro per inhabitant;GDP
Zuid-Holland;NL33;43900.0;2018;Euro per inhabitant;GDP
Zuid-Holland;NL33;45400.0;2019;Euro per inhabitant;GDP
Zuid-Holland;NL33;44500.0;2020;Euro per inhabitant;GDP
Zuid-Holland;NL33;47800.0;2021;Euro per inhabitant;GDP
Zuid-Holland;NL33;161.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;162.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;161.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;155.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;153.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;150.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;149.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;148.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;145.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;145.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;145.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;148.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;147.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;100722.34;2000;Million euro;GDP
Zuid-Holland;NL33;123364.99;2005;Million euro;GDP
Zuid-Holland;NL33;140675.01;2010;Million euro;GDP
Zuid-Holland;NL33;142136.55;2012;Million euro;GDP
Zuid-Holland;NL33;142384.89;2013;Million euro;GDP
Zuid-Holland;NL33;143220.62;2014;Million euro;GDP
Zuid-Holland;NL33;148116.63;2015;Million euro;GDP
Zuid-Holland;NL33;151492.25;2016;Million euro;GDP
Zuid-Holland;NL33;155893.38;2017;Million euro;GDP
Zuid-Holland;NL33;162089.48;2018;Million euro;GDP
Zuid-Holland;NL33;169015.98;2019;Million euro;GDP
Zuid-Holland;NL33;167105.31;2020;Million euro;GDP
Zuid-Holland;NL33;180471.0;2021;Million euro;GDP
Zuid-Holland;NL33;100722.34;2000;Million units of national currency;GDP
Zuid-Holland;NL33;123364.99;2005;Million units of national currency;GDP
Zuid-Holland;NL33;140675.01;2010;Million units of national currency;GDP
Zuid-Holland;NL33;142136.55;2012;Million units of national currency;GDP
Zuid-Holland;NL33;142384.89;2013;Million units of national currency;GDP
Zuid-Holland;NL33;143220.62;2014;Million units of national currency;GDP
Zuid-Holland;NL33;148116.63;2015;Million units of national currency;GDP
Zuid-Holland;NL33;151492.25;2016;Million units of national currency;GDP
Zuid-Holland;NL33;155893.38;2017;Million units of national currency;GDP
Zuid-Holland;NL33;162089.48;2018;Million units of national currency;GDP
Zuid-Holland;NL33;169015.98;2019;Million units of national currency;GDP
Zuid-Holland;NL33;167105.31;2020;Million units of national currency;GDP
Zuid-Holland;NL33;180471.0;2021;Million units of national currency;GDP
Zuid-Holland;NL33;93946.89;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;112600.4;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;124648.9;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;127302.04;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;128731.62;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;126895.52;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;131455.91;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;132282.22;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;136891.47;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;141498.61;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;143231.46;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;143386.34;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;155393.59;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Zuid-Holland;NL33;27600.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;32600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;35400.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;35800.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;36100.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;35400.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;36400.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;36400.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;37300.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;38300.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;38400.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;38200.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;41200.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Zuid-Holland;NL33;150.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;148.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;142.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;139.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;139.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;133.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;132.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;129.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;127.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;126.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;123.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;127.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zuid-Holland;NL33;127.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zeeland;NL34;20700.0;2000;Euro per inhabitant;GDP
Zeeland;NL34;25100.0;2005;Euro per inhabitant;GDP
Zeeland;NL34;30200.0;2010;Euro per inhabitant;GDP
Zeeland;NL34;30700.0;2012;Euro per inhabitant;GDP
Zeeland;NL34;30700.0;2013;Euro per inhabitant;GDP
Zeeland;NL34;31400.0;2014;Euro per inhabitant;GDP
Zeeland;NL34;32400.0;2015;Euro per inhabitant;GDP
Zeeland;NL34;33200.0;2016;Euro per inhabitant;GDP
Zeeland;NL34;33900.0;2017;Euro per inhabitant;GDP
Zeeland;NL34;36000.0;2018;Euro per inhabitant;GDP
Zeeland;NL34;37200.0;2019;Euro per inhabitant;GDP
Zeeland;NL34;37200.0;2020;Euro per inhabitant;GDP
Zeeland;NL34;41100.0;2021;Euro per inhabitant;GDP
Zeeland;NL34;113.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zeeland;NL34;114.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zeeland;NL34;121.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Zeeland;NL34;119.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
